id,ground_truth,en_pred,ar_pred,en_correct,ar_correct,quadrant,input_english,input_arabic
3382,C,D,C,0,1,arabic_only,"All of the following are true about bacterial flagella except:
A) The flagellum is longer than the bacterial cell.
B) Some bacteria have one flagellum, and some have multiple flagella.
C) They contain K-type antigens.
D) All cocci have flagella.
E) Flagella are useful in distinguishing between Salmonella and Shigella.","كل ما يلي صحيح عن اسواط الجراثيم ما عدا:

الاختيارات:
A. يكون السوط اطول من الخلية الجرثومية
B. بعض الجراثيم لها سوط واحد وبعضها متعدد الاسواط
C. تحوي مستضدات من النمط K
D. كل المكورات لها سياط
E. تفيد السياط في التمييز بين السلمونيلا والشيغيلا"
1377,B,A,B,0,1,arabic_only,"The vital role of the amulets (FAD-FMN) is:
A) Transient carrier of an amino group
B) Transient carrier of a pair of hydrogen atoms
C) Transient carrier of a carboxyl group
D) All of the above are incorrect","الدور الحيوي للتمائم (FAD-FMN) هو:

الاختيارات:
A. حامل عابر للزمرة الأمينية
B. حامل عابر الزوج من ذرات الهيدروجين
C. حامل عابر الزمرة الكربوكسيل
D. كل ما سبق خطأ"
1586,D,A,D,0,1,arabic_only,"Which of the following enzymes requires the presence of coenzyme A+?

A) Pyruvate dehydrogenase

B) Malate dehydrogenase

C) Alpha-fetoglutarate dehydrogenase

D) All of the above","من الانزيمات التي يتطلب وجود التميم AD+

الاختيارات:
A. نازع هيدروجين البيروفات
B. نازع هيدروجين المالات
C. نازع هيدروجين ألفاكيتوغلوتارات
D. كل ما سبق صحيح"
2711,A,B,A,0,1,arabic_only,"If a body does not exceed the limits of a certain range of stresses and their corresponding strains, it will not return to its original dimensions or shape and is described as being in the range of:
A) Elastic
B) Plastic
C) Volumetric
D) Structural","إذا لم تجاوز حدود مجال مهين من الاجهادات والانفعالات المقابلة لها لا يعود الجسم إلى أبعاده الأصلية ولا إلى شكله الأصلي فيوصف بأنه في مجال

الاختيارات:
A. المرن
B. اللدن
C. الحجمي
D. القصبي"
4519,B,A,B,0,1,arabic_only,"In which of the following populations do we not use a census?
A) Large population
B) Homogeneous population
C) Statistical population
D) All of the above","أيًا من المجتمعات التالية لا نستخدم فيه الحصر الشامل:

الاختيارات:
A. المجتمع الكبير
B. المجتمع المتجانس
C. المجتمع الإحصائي
D. كل ما سبق"
1203,A,C,A,0,1,arabic_only,"Phenolicazines are characterized by all of the following except:
A) Peripheral antiemetics
B) Sedation
C) Anxiety
D) Anticholinergic properties
E) Potentiation of morphine-like analgesic action","تتميز الفينوليازينات بما يلي عدا

الاختيارات:
A. مضادات اقياء محيطية
B. للتهدئة
C. حالة القلق
D. ميزات معاكسة للكولين
E. تقوية فعل المسكنات المورفينية"
133,C,D,C,0,1,arabic_only,"The following are common misconceptions about the nasal sinuses:

A) The maxillary sinus is the largest.
B) The sphenoid sinus sometimes extends to the occipital sinus.
C) The frontal sinus is a single, continuous sinus.
D) The anterior ethmoid cells sometimes connect with the frontal sinus.",". الخاطئ عن الجوب الانفية

الاختيارات:
A. الفكي هو الاكبر
B. الوتدي يمتد احيانا للقذالي
C. الجبهي جيب واحد متصل
D. تتصل الخلايا الغربالية الامامية احيانا مع الجبهي"
1089,D,C,D,0,1,arabic_only,"The Achilles tendon muscles act to:
A) Flex the leg at the thigh
B) Extend the thigh at the pelvis
C) Extend the knee joint
D) A+B","تعمل العضلات العرقوبية على :

الاختيارات:
A. ثني الساق على الفخذ
B. بسط الفخذ على الحوض
C. باسطة لمفصل الركبة
D. A+B"
921,C,D,C,0,1,arabic_only,"Hepatocytes are:
A) Meissner's cells
B) Macrophages
C) Kupffer cells

D) None of the above.","الخلايا البالعة الكبدية هي :

الاختيارات:
A. خلايا مايسنر
B. بالعات كبيرة
C. خلايا كوبفر.
D. ليس أيا˝ مما سبق."
4888,E,A,E,0,1,arabic_only,"A 20-year-old female patient has presented with moderate ascites for one month. All of the following should be considered in the investigation plan:

A) Clinical history and physical examination.

B) Laboratory and radiological investigations.

C) Ascites.

D) Endoscopic examinations.

E) Initial exploratory laparoscopy.","مريضة عمرها 20 سنة مصابة بحبن متوسط الشدة منذ شهر، كل ما يلي يدخل في خطة العمل والبحث عن السبب ما عدا:

الاختيارات:
A. القصة السريرية والفحص السريري.
B. الفحوص المخبرية والشعاعية.
C. بزل سائل الحين.
D. الفحوص التنظيرية الداخلية.
E. تنظير البطن الاستقصائي أولاً."
1872,A,D,A,0,1,arabic_only,"Matrix proteins include all of the following except:

A) Actin.

B) Tenasin.

C) Osteopontin.

D) Thrombospodin.","تضم البروتينات المطرسية كل ما يلي ما عدا

الاختيارات:
A. الأكتين.
B. التيناسين C .
C. الاستيوبونتين .
D. الترمبوسبودين ."
1998,D,B,D,0,1,arabic_only,"Nuclear transport receptors:
A) Carbovirins
B) Importins are specialized for transport into the nucleus
C) Exporetins are specialized for transport out of the nucleus
D) All of the above are correct","مستقبلات النقل النووي

الاختيارات:
A. تسمى الكاربوفيرينات
B. الأمبورتين متخصصة بالنقل لداخل النواة
C. الاكسبوريتن متخصصة بالنقل لخارج النواة
D. كل ما سبق صحيح"
4125,A,C,A,0,1,arabic_only,"In humans, the smallest area in the primary sensory field is located in:
A) the trunk
B) the heart
C) the lips
D) the hands","عند الانسان المساحة الصغرى في ساحة الحس الاولية تقع :

الاختيارات:
A. الجذع
B. القلب
C. الشفتين
D. اليدين"
3492,A,C,A,0,1,arabic_only,"The clinical picture in blunt eye trauma is: (Choose the incorrect one)
A) The anterior chamber is clear
B) Iritis and cyclitis
C) Traumatic miosis with consonant spasm
D) Choroidal hemorrhages may be present
E) Iris root detachment may occur","تكون الصورة السريرية في رضوض العين الكليلة: )اختر الخاطئة (

الاختيارات:
A. يكون البيت الأمامي رائق
B. التهاب القزحية والجسم الهدبي
C. نقبض رضي في الحدقة مترافق تشنج مطابق
D. قد تظهر نزوف في المشيمية
E. قد يحدث انفكاك لجذر القزحية"
2618,A,D,A,0,1,arabic_only,"The bond that always remains strong is:
A) Ionic
B) Metallic
C) Simple molecular bond
D) Covalent","الرابطة التي تبقى صلبة دائماً:

الاختيارات:
A. الأيونية
B. المعدنية
C. الجزيئية البسيط
D. التشاركية"
1530,E,B,E,0,1,arabic_only,"In messenger RNA (mRNA) processing:

A) It occurs in the nucleus and cytoplasm.

B) It requires ATP energy.

C) A change in the bases at the junction leads to mutations.

D) The cap is added initially at carbon number 5.

E) The poly(A) tail is added last at carbon number 3.","في معالجة الحمض النووي الريبي المرسال :mRNA Processing

الاختيارات:
A. تتم في النواة و الهيولى.
B. تحتاج إلى الطاقة ATP.
C. حصول تغيير في الأسس مكان الوصل يؤدي إلى حدوث الطفرات.
D. تتم إضافة القلنسوة Cap في البداية بالكربون رقم (5).
E. تتم إضافة الذيل Poly A Tail في النهاية بالكربون رقم (3)."
616,D,B,D,0,1,arabic_only,"Willis's heptagon:
A) Anastomosis of the internal carotid arteries with the basilar artery arising from the vertebrae
B) Its branches: the anterior, posterior, and middle cerebral arteries on each side
C) From the ophthalmic artery
D) D - A + B are correct","مسبع ويليس :

الاختيارات:
A. تفاغر السباتيين الباطنيين مع القاعدي الناشئ من الفقرين
B. من فروعه : الشريان المخي الأمامي والخلفي والأوسط في كل جانب
C. من الشريان العيني
D. صحيحان D - A + B"
2030,C,A,C,0,1,arabic_only,"Which of the following are protein sugars?

A) Fibronectin

B) Hyaluronan

C) Agrican

D) Tubulin","من السكاكر البروتينية

الاختيارات:
A. الفيبرونكتين .
B. الهيالورنان .
C. الأغريكان .
D. التوبيولين ."
2046,D,A,D,0,1,arabic_only,"At the end of meiosis, due to crossing over, each pair of duplicated chromosomes results in:

A) Four recombinant chromosomes.

B) Four non-recombinant chromosomes.

C) Three recombinant chromosomes and one non-recombinant chromosome.

D) Two recombinant chromosomes and two non-recombinant chromosomes, which are distributed independently among the four gametes.","في نهاية الانقسام المنصف وبسبب حادثة العبور ينتج عن كل زوج من الصبغيات المضاعفة

الاختيارات:
A. أربعة صبغيات مأشوبة .
B. أربعة صبغيات غير مأشوية .
C. ع ثلاثة صبغيات مأشوبة وصبغي غير مأشوب .
D. صبغيان مأشوبان وصبغيان غير مأشوبان تتوزع بشكل مستقل على الأعراس الأربعة"
1248,E,A,E,0,1,arabic_only,"Regarding obesity, all except:
A) 20% above ideal weight
B) Associated with coronary artery disease
C) More prone to regurgitation and aspiration during the induction of anesthesia
D) Direct administration of anesthesia is more tiring and difficult
E) The dosage of water-soluble drugs is calculated based on ideal weight","فيما يتعلق بالبدانة صحيح ما عدا:

الاختيارات:
A. زيادة %20 عن الوزن المثالي
B. تترافق مع أمراض نقص التروية الإكليلية
C. معرضين أكثر للقلس والاستنشاق أثناء بدء التخدير
D. مباشرة التخدير متعبة وأكثر صعوبة
E. تحسب جرعة الأدوية المنحلة بالماء على أساس الوزن المثالي"
