id,level,specialty,umbrella_specialty,question_old,question,opa,opb,opc,opd,ope,opf,answer,group,answer_text,
4816,Y1,Statistics,Statistics,من أسباب تفضيل أسلوب العينة على أسلوب الحصر الشامل,ما هي أسباب تفضيل أسلوب العينة على أسلوب الحصر الشامل؟,صعوبة حصر افراد المجتمع,العينات تزيد التكلفة والجهد والزمن,واسعة الإمكانات لإجراء الحصر الشامل .,طريقة الحصر الشامل سهلة على الرغم من وقتها,,,A,ABCD,صعوبة حصر افراد المجتمع,
4823,Y1,Statistics,Statistics,السجل الذي يهدف الى تجميع المعلومات عن المريض:,ما هو السجل الذي يهدف إلى تجميع المعلومات عن المريض؟,السجلات الدوائية .,السجلات المدنية .,السجلات الإحصائية .,السجلات الطبية .,,,D,ABCD,السجلات الطبية .,
4832,Y1,Statistics,Statistics,إذا علمت أن احتمال شفاء مريض مصاب بالزكام خلال أسبوع دون اللجوء للطبيب هو 0.6 فإذا كان لدينا10 مرضاً بالزكام ولم يرجع الطبيب فالمسألة مسألة توزيع:,ما هو نوع التوزيع الإحصائي إذا علمت أن احتمال شفاء مريض مصاب بالزكام خلال أسبوع دون اللجوء للطبيب هو 0.6 وكان لدينا 10 مرضى بالزكام ولم يراجعوا الطبيب؟,برنولي,حداني,بواسوني,أسي,,,B,ABCD,حداني,
4848,Y4,Surgery,Surgery,غالباً الشريان النازف من قرحة اثني عشريه:,ما هو الشريان الذي ينزف غالباً من قرحة اثني عشرية؟,المعدي الأيسر.,المعدي العفجي.,المعدي الاكليلي الأيسر.,المعدي الاكليلي الأيمن.,الحجابي السفلي.,,B,ABCDE,المعدي العفجي.,
4854,Y3,Surgery,Surgery,2. تعالج أورام في القسم البعيد للمعدة:,ما هي الأورام التي تعالج في القسم البعيد للمعدة؟,1. علاج محافظ دوائي.,2. اجراء قطع معدة جزئي بيلروث II.,3. اجراء قطع معدة تام.,4. كل ما سبق صحيح.,5. كل ما سبق خطأ.,,D,ABCDE,4. كل ما سبق صحيح.,
4855,Y4,Surgery,Surgery,أجري تنظير هضمي علوي لرجل عمره 55 سنة وتم اخباره أن لديه آفة قد تسبب فقراً دموياً والنزف الحاد منها غير شائع ما هو هذا التشخيص؟,ما هو التشخيص للآفة التي قد تسبب فقراً دموياً والنزف الحاد منها غير شائع والتي تم اكتشافها بالتنظير الهضمي العلوي لرجل عمره 55 سنة؟,قرحة معدية.,سرطانة معدية.,قرحة عفجية.,دوالي مريئية.,تسحجات معدية.,,B,ABCDE,سرطانة معدية.,
4856,Y4,Surgery,Surgery,أتى شاب 32 سنة لقسم الطوارئ بقصة إقياء (لكميات كبيرة من الدم الأحمر القاني). ما هي الخطوة الأولى الأهم في تدبير هذا المريض؟,ما هي الخطوة الأولى الأهم في تدبير مريض يبلغ من العمر 32 سنة أتى لقسم الطوارئ بقصة إقياء لكميات كبيرة من الدم الأحمر القاني؟,القصة السريرية والفحص السريري.,تحديد عيار الخضاب,إنعاش بالسوائل.,وضع أنبوب أنفي معدي.,اجراء تنظير هضمي علوي اسعافي.,,C,ABCDE,إنعاش بالسوائل.,
4857,Y4,Surgery,Surgery,شكت مريضة تبلغ من العمر 45 سنة من ألم في ثديها 2. الأيسر لمدة أسبوعين بالفحص السريري كان لديها خيط يشبه الحبل مؤلم مع أودة بارزة فوقها. ما هو التشخيص المحتمل؟,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 45 سنة تشكو من ألم في ثديها الأيسر لمدة أسبوعين مع وجود خيط يشبه الحبل مؤلم وأودة بارزة فوقه بالفحص السريري؟,ورم ورقي.,غدوم ليفي.,سرطان ثدي.,داء,داء باجيت.,,D,ABCDE,داء,
4858,Y4,Surgery,Surgery,وصلت مريضة تبلغ من العمر 40 عاماً من أصول آسيوية إلى بريطانيا تشكو من كتلة في ثديها الأيمن منذ عدة أشهر لم تكن الكتلة مؤلمة لكنها كانت تعاني من نز الخراج في إبطها الأيمن والذي يشفى ويعاود من جديد. ما هو التشخيص المحتمل؟,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 40 عاماً من أصول آسيوية وصلت إلى بريطانيا تشكو من كتلة غير مؤلمة في ثديها الأيمن منذ عدة أشهر مع نز الخراج في إبطها الأيمن الذي يشفى ويعاود من جديد؟,سرطان ثدي التهابي.,سل ثدي.,داء باجيت.,غدوم ليفي.,أكزيما في الثدي.,,B,ABCDE,سل ثدي.,
4859,Y4,Surgery,Surgery,راجعت مريضة تبلغ من العمر 25 سنة بكتلة شاهدتها صدفة منذ 3 أسابيع في ثديها الأيسر ويمكن تحريك الكتلة من قبل المريضة ضمن نسيج الثدي. ما هو التشخيص المحتمل؟,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 25 سنة راجعت بكتلة شاهدتها صدفة منذ 3 أسابيع في ثديها الأيسر ويمكن تحريك الكتلة من قبل المريضة ضمن نسيج الثدي؟,سرطان ثدي التهابي.,سل ثدي.,داء باجيت.,غدوم ليفي.,أكزيما في الثدي.,,D,ABCDE,غدوم ليفي.,
4860,Y4,Surgery,Surgery,راجعت مريضة تبلغ من العمر 50 عاماً بشكاية ألم واحمرار في الثدي الأيمن منذ شهر وقد عولجت من قبل طبيب آخر بالصادات لمدة أسبوعين من دون تحسن وقد ازدادت الحالة سوءاً مما دفعها إلى مراجعة طبيب جراحة ما هو التشخيص المحتمل؟,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 50 عاماً تعاني من ألم واحمرار في الثدي الأيمن منذ شهر وقد عولجت بالصادات لمدة أسبوعين دون تحسن وازدادت الحالة سوءاً؟,غدوم ليفي.,داء باجيت.,سرطان التهابي.,خراج ثدي.,أكزيما.,,C,ABCDE,سرطان التهابي.,
4863,Y4,Surgery,Surgery,راجعت مريضة مسنة مشخصي لديها سابقاً داء هاشيموتو بعقدة قاسية غير منتظمة في الفص الدرقي الأيمن. ما هو التشخيص المحتمل؟,ما هو التشخيص المحتمل لمريضة مسنة مشخص لديها سابقاً داء هاشيموتو وتراجع بعقدة قاسية غير منتظمة في الفص الدرقي الأيمن؟,سرطان لبي.,سرطان جريبي.,لمفوما.,سرطان غير مصنع.,سرطان حليمي.,,C,ABCDE,لمفوما.,
4864,Y4,Surgery,Surgery,راجع طفل يبلغ من العمر 12 سنة بعقدة درقية مع ضخامة عقد لمفية ناحية ما هو التشخيص المحتمل؟,ما هو التشخيص المحتمل لطفل يبلغ من العمر 12 سنة يراجع بعقدة درقية مع ضخامة عقد لمفية ناحية؟,سرطان لبي.,سرطان جريبي.,المفوما.,سرطان حليمي.,سرطان غير مصنع.,,D,ABCDE,سرطان حليمي.,
4865,Y4,Surgery,Surgery,راجعت مريضة في منتصف العمر بسلعة درقية لفترة طويلة والفص الأيمن متضخم بشكل أكبر من الأيسر وسريريا وسري كانت في حالة سواء درقي. ما هو التشخيص المحتمل؟,ما هو التشخيص المحتمل لمريضة في منتصف العمر تعاني من سلعة درقية لفترة طويلة مع تضخم الفص الأيمن أكبر من الأيسر وهي سريرياً في حالة سواء درقي؟,عقدة درقية سليمة.,داء غريف.,سلعة متعددة العقد.,سرطان حليمي.,سرطان جريبي.,,C,ABCDE,سلعة متعددة العقد.,
4866,Y4,Surgery,Surgery,فتاة في الربيع الخامس شكت من عسرة تنفس بالفحص تبين بوجود كتلة في جوف الفم بقطر 3 سم على الخط الناصف وعلى مؤخرة اللسان. ما هو التشخيص الأكثر احتمالاً؟,ما هو التشخيص الأكثر احتمالاً لفتاة في الربيع الخامس تشكو من عسرة تنفس مع وجود كتلة في جوف الفم بقطر 3 سم على الخط الناصف وعلى مؤخرة اللسان؟,لوزة لسانية.,درق لسانية.,جسم أجنبي علق باللسان.,Dermoid,وذمة عصبية وعائية.,,B,ABCDE,درق لسانية.,
4867,Y4,Surgery,Surgery,شابة في ربيعها الأربعين تشكو من نقص وزن مع خفقان وجحوظ في العينين. بالفحص السريري تبين وجود سلعة درقية متوسطة الحجم منتشرة ومتجانسة، بالفحوص الدموية تبين وجود فرط نشاط درق بدني، ما هو العلاج غير المرغوب به في هذه الحالة؟,ما هو العلاج غير المرغوب به في حالة شابة في ربيعها الأربعين تشكو من نقص وزن مع خفقان وجحوظ في العينين مع وجود سلعة درقية متوسطة الحجم منتشرة ومتجانسة وفرط نشاط درق بدني؟,إعطاء الميتيمازول Methimazoli,إعطاء محلول اللوغول Lugols iodine,المعالجة الشعاعية باليود I 131,استئصال الدرق التام.,الستيروئيدات.,,C,ABCDE,المعالجة الشعاعية باليود I 131,
